@400000005e6744412738312f #v,-,8,1,65178,5,2,4,57,200810261703,0;
@400000005e6744421582c699 #h,-,18,W,V,A,WH,Cost,WH/Mo,Cost/Mo,Wmax,Vmax,Amax,Wmin,Vmin,Amin,PF,DC,PC,Hz,VA;
@400000005e674819132a1cdc #d,-,18,2769,2342,1190,952,5,251531,15594,2770,2342,1191,2769,2339,1190,99,100,0,500,2796;
@400000005e67481913345e42 #d,-,18,2768,2339,1191,953,5,251476,15591,2769,2342,1191,2768,2339,1190,99,100,0,500,2794;
@400000005e67481b133ceda9 #d,-,18,2767,2341,1192,954,5,251422,15588,2768,2341,1192,2767,2339,1190,99,100,0,500,2794;
@400000005e67481b13425fd9 #d,-,18,2769,2339,1186,954,5,251370,15584,2769,2342,1222,2767,2339,1186,98,100,0,500,2806;
@400000005e67481d134ec3ef #d,-,18,2769,2341,1191,955,5,251315,15581,2769,2341,1192,2769,2339,1185,98,100,0,500,2810;
@400000005e67481d135933e6 #d,-,18,2768,2342,1190,956,5,251261,15578,2769,2343,1191,2768,2340,1189,98,100,0,500,2797;
@400000005e67481f136462c9 #d,-,18,2767,2340,1190,957,5,251207,15574,2768,2343,1192,2767,2339,1189,99,100,0,500,2792;
@400000005e67481f136f7e1c #d,-,18,2767,2341,1190,957,5,251153,15571,2767,2342,1192,2767,2339,1189,98,100,0,500,2796;
@400000005e674821137df9b5 #d,-,18,2767,2340,1189,958,5,251102,15568,2767,2341,1221,2767,2338,1189,98,100,0,500,2799;
@400000005e67482113885d90 #d,-,18,2768,2341,1190,959,5,251048,15564,2768,2341,1191,2767,2339,1182,98,100,0,500,2813;
@400000005e6748231397bf32 #d,-,18,2767,2339,1191,960,5,250994,15561,2768,2341,1191,2767,2339,1189,99,100,0,500,2794;
@400000005e67482313a20098 #d,-,18,2767,2341,1190,960,5,250966,15559,2767,2341,1191,2767,2338,1189,99,100,0,500,2794;
@400000005e67482513b20d97 #d,-,18,2766,2340,1190,961,5,250887,15555,2767,2341,1192,2766,2339,1189,99,100,0,500,2792;
@400000005e67482513bcfa5a #d,-,18,2765,2341,1190,962,5,250836,15551,2766,2341,1220,2765,2339,1189,98,100,0,500,2794;
@400000005e67482713c8aab1 #d,-,18,2765,2339,1189,963,5,250781,15548,2765,2341,1190,2765,2338,1173,98,100,0,500,2803;
@400000005e67482713d30ad2 #d,-,18,2764,2340,1185,963,5,250727,15545,2765,2340,1189,2764,2337,1185,99,100,0,500,2787;
@400000005e67482913de8437 #d,-,18,2762,2338,1187,964,5,250674,15541,2764,2341,1189,2762,2338,1184,99,100,0,500,2780;
@400000005e67482913e965cd #d,-,18,2760,2340,1185,965,5,250620,15538,2762,2340,1188,2760,2338,1184,99,100,0,500,2783;
@400000005e67482b13f7a984 #d,-,18,2759,2337,1210,966,5,250568,15535,2760,2340,1217,2759,2337,1185,99,100,0,500,2781;
@400000005e67482b140231b2 #d,-,18,2761,2339,1187,967,5,250515,15531,2761,2340,1210,2759,2336,1178,98,100,0,500,2806;
@400000005e67482d1412f9e3 #d,-,18,2759,2337,1186,967,6,250461,15528,2761,2340,1188,2759,2337,1185,99,100,0,500,2783;
@400000005e67482d141d32e7 #d,-,18,2758,2339,1187,968,6,250408,15525,2759,2339,1188,2758,2337,1185,99,100,0,500,2781;
@400000005e67482f142c23d8 #d,-,18,2757,2337,1187,969,6,250355,15522,2758,2340,1187,2757,2337,1185,99,100,0,500,2781;
@400000005e67482f14372070 #d,-,18,2756,2339,1216,970,6,250304,15518,2757,2340,1217,2756,2337,1186,99,100,0,500,2781;
@400000005e67483114439f88 #d,-,18,2757,2340,1182,970,6,250250,15515,2757,2340,1216,2756,2338,1169,98,100,0,500,2805;
@400000005e674831144e1338 #d,-,18,2755,2343,1181,971,6,250196,15512,2757,2343,1183,2755,2340,1180,99,100,0,500,2767;
@400000005e674833145e0535 #d,-,18,2752,2342,1180,972,6,250143,15508,2755,2343,1182,2752,2341,1179,99,100,0,500,2773;
@400000005e674833146888bb #d,-,18,2751,2342,1185,973,6,250089,15505,2752,2344,1185,2751,2342,1179,99,100,0,500,2773;
@400000005e6748351478e7ae #d,-,18,3084,2342,1574,974,6,250116,15507,3084,2342,1574,2751,2341,1185,100,100,0,500,3084;
@400000005e67483514836b34 #d,-,18,3611,2340,1738,975,6,250103,15506,3611,2342,1738,3084,2339,1393,99,100,0,500,3639;
@400000005e6748371493dea5 #d,-,18,3857,2341,1682,976,6,250137,15508,3857,2342,1743,3611,2339,1669,100,100,0,500,3857;
@400000005e674837149ee66a #d,-,18,3926,2343,1682,977,6,250169,15510,3926,2343,1695,3857,2340,1680,99,100,0,500,3954;
@400000005e67483914afa728 #d,-,18,3925,2340,1682,978,6,250200,15512,3926,2343,1682,3925,2340,1679,99,100,0,500,3944;
@400000005e67483914bbe420 #d,-,18,3925,2341,1709,979,6,250232,15514,3925,2341,1709,3925,2339,1682,99,100,0,500,3947;
@400000005e67483b14ce66b1 #d,-,18,3930,2340,1683,980,6,250265,15516,3930,2342,1716,3925,2340,1683,98,100,0,500,3983;
@400000005e67483b14d97e4c #d,-,18,3929,2341,1685,981,6,250296,15518,3930,2341,1685,3929,2340,1680,99,100,0,500,3952;
@400000005e67483d14eb5cf4 #d,-,18,3930,2341,1687,982,6,250328,15520,3930,2343,1700,3929,2340,1685,99,100,0,500,3952;
@400000005e67483d14f7cff0 #d,-,18,3931,2341,1688,983,6,250359,15522,3931,2343,1688,3930,2340,1684,99,100,0,500,3961;
@400000005e67483f15099b09 #d,-,18,3932,2341,1702,984,6,250392,15524,3932,2342,1702,3931,2340,1688,99,100,0,500,3960;
@400000005e67483f151612ae #d,-,18,3936,2343,1688,985,6,250449,15527,3936,2344,1716,3932,2341,1682,98,100,0,500,3995;
@400000005e6748411527f421 #d,-,18,3937,2341,1687,987,6,250457,15528,3937,2343,1698,3936,2340,1687,99,100,0,500,3960;
@400000005e674841153240b4 #d,-,18,3937,2343,1687,988,6,250488,15530,3937,2343,1689,3937,2340,1686,99,100,0,500,3965;
@400000005e6748431543b61f #d,-,18,3937,2342,1685,989,6,250519,15532,3937,2343,1688,3937,2341,1685,99,100,0,500,3958;
@400000005e674843154e29cf #d,-,18,3936,2342,1698,990,6,250551,15534,3937,2343,1701,3936,2341,1681,99,100,0,500,3952;
@400000005e674845155fae21 #d,-,18,3941,2342,1685,991,6,250583,15536,3941,2343,1715,3936,2341,1676,98,100,0,500,3995;
@400000005e674845156a0a89 #d,-,18,3940,2343,1688,992,6,250615,15538,3941,2344,1692,3940,2342,1685,99,100,0,500,3956;
@400000005e674847157a2ed0 #d,-,18,3939,2343,1701,993,6,250671,15541,3940,2344,1702,3939,2342,1683,99,100,0,500,3960;
@400000005e674847158579a4 #d,-,18,3941,2344,1682,994,6,250677,15542,3941,2344,1701,3939,2341,1680,99,100,0,500,3976;
@400000005e674849159679b6 #d,-,18,3940,2343,1689,995,6,250709,15543,3941,2344,1694,3940,2341,1682,99,100,0,500,3954;
@400000005e67484915a0d176 #d,-,18,3943,2343,1684,996,6,250741,15545,3943,2344,1720,3940,2341,1681,98,100,0,500,3984;
@400000005e67484b15b2087a #d,-,18,3942,2342,1698,997,6,250773,15547,3943,2344,1702,3942,2341,1684,99,100,0,500,3965;
@400000005e67484b15bc7c2b #d,-,18,3944,2341,1693,999,6,250804,15549,3944,2343,1698,3942,2341,1688,99,100,0,500,3976;
@400000005e67484d15cdb5fb #d,-,18,3944,2341,1693,1000,6,250836,15551,3944,2344,1694,3944,2341,1689,99,100,0,500,3967;
@400000005e67484d15d850c9 #d,-,18,3945,2343,1695,1001,6,250868,15553,3945,2344,1698,3944,2340,1693,99,100,0,500,3974;
@400000005e67484f15e9d161 #d,-,18,3949,2342,1695,1002,6,250902,15555,3949,2343,1728,3945,2340,1694,98,100,0,500,3992;
@400000005e67484f15f46fe9 #d,-,18,3951,2340,1697,1003,6,250934,15557,3951,2343,1700,3949,2340,1694,98,100,0,500,3995;
@400000005e6748511604b794 #d,-,18,3951,2341,1700,1004,6,250966,15559,3951,2341,1700,3951,2339,1695,99,100,0,500,3979;
@400000005e67485116100621 #d,-,18,3952,2340,1699,1005,6,250997,15561,3952,2341,1700,3951,2339,1692,99,100,0,500,3979;
@400000005e6748531620d2fa #d,-,18,3952,2341,1701,1006,6,251029,15563,3952,2341,1703,3952,2339,1694,99,100,0,500,3976;
@400000005e674853162b52c6 #d,-,18,3955,2340,1706,1007,6,251064,15565,3955,2341,1738,3952,2339,1694,99,100,0,500,3990;
@400000005e674855163c1be5 #d,-,18,3959,2339,1696,1008,6,251120,15569,3959,2341,1706,3955,2339,1696,98,100,0,500,4015;
@400000005e67485516469f6b #d,-,18,3960,2341,1701,1010,6,251128,15569,3960,2341,1706,3959,2338,1696,99,100,0,500,3986;
@400000005e6748571657407e #d,-,18,3960,2340,1701,1011,6,251184,15573,3960,2341,1703,3960,2339,1700,99,100,0,500,3990;
@400000005e67485716617e2a #d,-,18,3961,2342,1702,1012,6,251192,15573,3961,2342,1703,3960,2339,1698,99,100,0,500,3990;
@400000005e6748591672b087 #d,-,18,3963,2342,1708,1013,6,251227,15576,3963,2343,1734,3961,2339,1700,99,100,0,500,3990;
@400000005e674859167d0cef #d,-,18,3966,2340,1717,1014,6,251259,15578,3966,2342,1717,3963,2339,1693,98,100,0,500,4013;
@400000005e67485b168d5854 #d,-,18,3968,2340,1706,1015,6,251291,15580,3968,2342,1718,3966,2339,1700,99,100,0,500,4006;
@400000005e67485b1698970c #d,-,18,3969,2339,1710,1016,6,251348,15583,3969,2341,1710,3968,2339,1705,99,100,0,500,3997;
@400000005e67485d16aa08bd #d,-,18,3970,2340,1709,1017,6,251357,15584,3970,2340,1711,3969,2337,1706,99,100,0,500,4002;
@400000005e67485d16b4c247 #d,-,18,3971,2342,1730,1018,6,251392,15586,3971,2342,1740,3970,2339,1703,99,100,0,500,4001;
@400000005e67485f16c60fa6 #d,-,18,3976,2340,1712,1019,6,251425,15588,3976,2343,1730,3971,2339,1701,98,100,0,500,4033;
@400000005e67485f16d097d3 #d,-,18,3977,2341,1703,1021,6,251457,15590,3977,2343,1712,3976,2340,1703,99,100,0,500,4006;
@400000005e67486116e1c1ce #d,-,18,3977,2343,1702,1022,6,251489,15592,3977,2343,1707,3977,2341,1701,99,100,0,500,3997;
@400000005e67486116ec4554 #d,-,18,3976,2343,1705,1023,6,251521,15594,3977,2343,1706,3976,2341,1701,99,100,0,500,3997;
@400000005e67486316fd92b3 #d,-,18,3977,2343,1740,1024,6,251555,15596,3977,2343,1741,3976,2340,1703,99,100,0,500,3997;
@400000005e6748631708127f #d,-,18,3980,2341,1701,1025,6,251587,15598,3980,2344,1740,3977,2341,1693,98,100,0,500,4027;
@400000005e6748651719683f #d,-,18,3979,2341,1705,1026,6,251619,15600,3980,2343,1705,3979,2340,1700,99,100,0,500,3995;
@400000005e6748651723c861 #d,-,18,3978,2341,1729,1027,6,251652,15602,3979,2343,1729,3978,2341,1702,99,100,0,500,3993;
@400000005e6748671734d3a0 #d,-,18,3981,2341,1620,1028,6,251679,15604,3981,2343,1729,3978,2341,1620,99,100,0,500,4020;
@400000005e674867173fc063 #d,-,18,3808,2340,1649,1029,6,251722,15606,3981,2342,1649,3808,2339,1615,98,100,0,500,3851;
@400000005e674869175196a9 #d,-,18,3806,2341,1626,1030,6,251717,15606,3808,2342,1650,3806,2339,1610,99,100,0,500,3819;
@400000005e674869175c64b0 #d,-,18,3803,2341,1625,1031,6,251736,15607,3806,2341,1628,3803,2339,1621,99,100,0,500,3808;
@400000005e67486b176df8d7 #d,-,18,3801,2342,1624,1033,6,251755,15608,3803,2342,1626,3801,2340,1623,99,100,0,500,3807;
@400000005e67486b177893a5 #d,-,18,3799,2339,1626,1034,6,251774,15609,3801,2342,1626,3799,2339,1622,99,100,0,500,3808;
@400000005e67486d178a32f9 #d,-,18,3798,2340,1653,1035,6,251793,15611,3799,2342,1653,3798,2339,1624,99,100,0,500,3810;
@400000005e67486d1794e8c9 #d,-,18,3800,2338,1629,1036,6,251813,15612,3800,2340,1658,3798,2338,1617,98,100,0,500,3840;
@400000005e67486f17a6f602 #d,-,18,3798,2341,1627,1037,6,251855,15615,3800,2341,1629,3798,2338,1624,99,100,0,500,3808;
@400000005e67486f17b1e2c5 #d,-,18,3797,2339,1626,1038,6,251874,15616,3798,2341,1628,3797,2338,1624,99,100,0,500,3812;
@400000005e67487117c38307 #d,-,18,3796,2342,1624,1039,6,251892,15617,3797,2342,1627,3796,2338,1621,99,100,0,500,3810;
@400000005e67487117ce02d3 #d,-,18,3794,2342,1649,1040,6,251888,15617,3796,2342,1649,3794,2340,1623,99,100,0,500,3810;
@400000005e67487317dfb96f #d,-,18,3798,2340,1624,1041,6,251908,15618,3798,2342,1658,3794,2339,1617,98,100,0,500,3846;
@400000005e67487317ea8776 #d,-,18,3796,2341,1622,1042,6,251927,15619,3798,2341,1629,3796,2338,1621,99,100,0,500,3807;
@400000005e67487517fbd11b #d,-,18,3794,2338,1629,1043,6,251945,15620,3796,2341,1629,3794,2338,1621,99,100,0,500,3807;
@400000005e674875180686ec #d,-,18,3794,2341,1621,1044,6,251963,15621,3794,2342,1629,3794,2338,1621,99,100,0,500,3812;
@400000005e6748771817ae1b #d,-,18,3792,2339,1633,1045,6,251982,15622,3794,2341,1633,3792,2339,1621,99,100,0,500,3807;
@400000005e6748771822aab3 #d,-,18,3796,2341,1621,1046,6,252025,15625,3796,2341,1658,3792,2338,1615,98,100,0,500,3842;
@400000005e6748791833d0f5 #d,-,18,3794,2338,1625,1047,6,252044,15626,3796,2341,1626,3794,2338,1621,99,100,0,500,3805;
@400000005e674879183e7336 #d,-,18,3793,2339,1623,1048,6,252038,15626,3794,2341,1627,3793,2338,1621,99,100,0,500,3808;
@400000005e67487b184fd512 #d,-,18,3792,2340,1625,1049,6,252057,15627,3793,2341,1631,3792,2339,1623,99,100,0,500,3812;
@400000005e67487b185ae091 #d,-,18,3791,2339,1625,1050,6,252075,15628,3792,2340,1625,3791,2337,1623,99,100,0,500,3808;
@400000005e67487d186cbb7f #d,-,18,3794,2340,1619,1051,6,252095,15629,3794,2340,1662,3791,2338,1616,98,100,0,500,3835;
@400000005e67487d18771f5b #d,-,18,3793,2341,1625,1052,6,252113,15631,3794,2341,1628,3793,2337,1619,99,100,0,500,3812;
@400000005e67487f188928da #d,-,18,3792,2339,1625,1053,6,252131,15632,3793,2341,1629,3792,2339,1625,99,100,0,500,3810;
@400000005e67487f18940982 #d,-,18,3792,2341,1623,1054,6,252149,15633,3792,2341,1625,3792,2339,1622,99,100,0,500,3812;
@400000005e67488118a6454c #d,-,18,3791,2338,1626,1056,6,252167,15634,3792,2341,1628,3791,2338,1623,99,100,0,500,3807;
@400000005e67488118b0c8d1 #d,-,18,3793,2340,1617,1057,6,252187,15635,3793,2341,1658,3791,2338,1617,99,100,0,500,3828;
@400000005e67488318c235da #d,-,18,3793,2340,1626,1058,6,252205,15636,3793,2340,1630,3793,2338,1617,99,100,0,500,3821;
@400000005e67488318ccd90a #d,-,18,3793,2339,1625,1059,6,252224,15637,3793,2341,1629,3793,2339,1624,99,100,0,500,3814;
@400000005e67488518de0b67 #d,-,18,3792,2342,1626,1060,6,252242,15639,3793,2342,1629,3792,2339,1623,99,100,0,500,3812;
@400000005e67488518e8f82a #d,-,18,3792,2340,1625,1061,6,252260,15640,3792,2342,1627,3792,2340,1624,99,100,0,500,3812;
@400000005e67488718faa752 #d,-,18,3794,2343,1618,1062,6,252280,15641,3794,2343,1660,3792,2340,1618,99,100,0,500,3824;
@400000005e67488719054e3c #d,-,18,3794,2341,1622,1063,6,252298,15642,3794,2343,1627,3794,2341,1617,99,100,0,500,3831;
@400000005e6748891916f503 #d,-,18,3794,2339,1626,1064,6,252316,15643,3794,2343,1631,3794,2339,1622,99,100,0,500,3812;
@400000005e67488919219fa6 #d,-,18,3793,2342,1625,1065,6,252334,15644,3794,2342,1627,3793,2338,1624,99,100,0,500,3815;
@400000005e67488b1933a56c #d,-,18,3793,2341,1626,1066,6,252352,15645,3793,2342,1629,3793,2338,1624,99,100,0,500,3812;
@400000005e67488b193e825a #d,-,18,3793,2339,1625,1067,6,252371,15647,3793,2341,1659,3793,2339,1623,99,100,0,500,3814;
@400000005e67488d19509706 #d,-,18,3795,2339,1624,1068,6,252389,15648,3795,2341,1630,3793,2338,1619,98,100,0,500,3835;
@400000005e67488d195b9fba #d,-,18,3794,2339,1625,1069,6,252407,15649,3795,2341,1629,3794,2338,1624,99,100,0,500,3812;
@400000005e67488f196e0a15 #d,-,18,3794,2341,1626,1070,6,252425,15650,3794,2341,1628,3794,2339,1625,99,100,0,500,3810;
@400000005e67488f1978c48d #d,-,18,3793,2339,1626,1071,6,252443,15651,3794,2341,1629,3793,2338,1624,99,100,0,500,3814;
@400000005e67489119895300 #d,-,18,3793,2340,1638,1072,6,252462,15652,3793,2341,1658,3793,2339,1624,99,100,0,500,3814;
@400000005e6748911994f73b #d,-,18,3796,2341,1626,1073,6,252480,15653,3796,2341,1638,3793,2339,1620,98,100,0,500,3840;
@400000005e67489319a59cf7 #d,-,18,3796,2339,1616,1074,6,252497,15654,3796,2341,1627,3796,2339,1616,99,100,0,500,3815;
@400000005e67489319b0d7f5 #d,-,18,3794,2341,1634,1076,6,252515,15655,3796,2341,1635,3794,2338,1616,99,100,0,500,3805;
@400000005e67489519c248b8 #d,-,18,3794,2341,1625,1077,6,252533,15657,3794,2341,1634,3794,2339,1623,99,100,0,500,3817;
@400000005e67489519cce386 #d,-,18,3793,2338,1653,1078,6,252552,15658,3794,2341,1661,3793,2337,1625,99,100,0,500,3812;
@400000005e67489719de5802 #d,-,18,3796,2338,1624,1079,6,252569,15659,3796,2340,1653,3793,2338,1618,98,100,0,500,3839;
@400000005e67489719e8df41 #d,-,18,3795,2338,1624,1080,6,252587,15660,3796,2338,1631,3795,2336,1621,99,100,0,500,3807;
@400000005e67489919fa4891 #d,-,18,3794,2337,1630,1081,6,252627,15662,3795,2338,1631,3794,2336,1624,99,100,0,500,3812;
@400000005e6748991a04dfa5 #d,-,18,3793,2337,1627,1082,6,252621,15662,3794,2338,1630,3793,2335,1624,99,100,0,500,3814;
@400000005e67489b1a15db0f #d,-,18,3792,2339,1659,1083,6,252640,15663,3793,2339,1660,3792,2337,1623,99,100,0,500,3808;
@400000005e67489b1a20052d #d,-,18,3795,2337,1628,1084,6,252658,15664,3795,2339,1659,3792,2336,1619,98,100,0,500,3839;
@400000005e67489d1a2f65e0 #d,-,18,3791,2336,1603,1085,6,252671,15665,3795,2340,1629,3791,2336,1576,100,100,0,500,3791;
@400000005e67489d1a399771 #d,-,18,3732,2335,1603,1086,6,252685,15666,3791,2337,1605,3732,2335,1602,99,100,0,500,3751;
@400000005e67489f1a494394 #d,-,18,3736,2337,1647,1087,6,252704,15667,3736,2337,1667,3732,2335,1603,98,100,0,500,3776;
@400000005e67489f1a52bcbe #d,-,18,3806,2338,1649,1088,6,252721,15668,3806,2338,1649,3736,2337,1609,99,100,0,500,3840;
@400000005e6748a11a62c24a #d,-,18,3804,2337,1621,1089,6,252738,15669,3806,2338,1652,3804,2337,1610,99,100,0,500,3821;
@400000005e6748a11a6ce4f4 #d,-,18,3799,2335,1616,1090,6,252753,15670,3804,2337,1622,3799,2335,1614,100,100,0,500,3799;
@400000005e6748a31a7be023 #d,-,18,3795,2336,1617,1091,6,252769,15671,3799,2336,1619,3795,2335,1615,100,100,0,500,3795;
@400000005e6748a31a85bfbf #d,-,18,3791,2337,1620,1092,6,252784,15672,3795,2337,1622,3791,2335,1616,100,100,0,500,3791;
@400000005e6748a51a8dd25a #d,-,18,3735,2336,1529,1093,6,252812,15674,3791,2337,1620,3735,2336,1497,98,100,0,500,3773;
@400000005e6748a51a91453f #d,-,18,3484,2337,1443,1094,6,252804,15673,3735,2338,1545,3484,2336,1405,98,100,0,500,3540;
@400000005e6748a71a9ab33c #d,-,18,3325,2335,1432,1095,6,252769,15671,3484,2337,1443,3325,2335,1431,99,100,0,500,3347;
@400000005e6748a71aa5bb01 #d,-,18,3325,2337,1432,1096,6,252779,15672,3325,2337,1433,3325,2335,1430,99,100,0,500,3356;
@400000005e6748a91ab0757a #d,-,18,3323,2337,1421,1097,6,252742,15670,3325,2339,1432,3323,2336,1415,99,100,0,500,3342;
@400000005e6748a91abb0c8e #d,-,18,3327,2335,1496,1098,6,252758,15671,3327,2338,1501,3323,2335,1421,98,100,0,500,3362;
@400000005e6748ab1ac633fd #d,-,18,3477,2336,1497,1099,6,252733,15669,3477,2336,1511,3327,2335,1476,99,100,0,500,3508;
@400000005e6748ab1ad13bc3 #d,-,18,3475,2337,1483,1100,6,252729,15669,3477,2337,1503,3475,2336,1482,99,100,0,500,3488;
@400000005e6748ad1ae21fe4 #d,-,18,3471,2337,1481,1101,6,252724,15668,3475,2338,1488,3471,2335,1480,99,100,0,500,3474;
@400000005e6748ad1aecda5c #d,-,18,3469,2339,1486,1102,6,252720,15668,3471,2339,1489,3469,2337,1481,99,100,0,500,3481;
@400000005e6748af1af61520 #d,-,18,3467,2338,1491,1103,6,252716,15668,3469,2339,1491,3467,2338,1485,99,100,0,500,3483;
@400000005e6748af1afd5541 #d,-,18,3470,2337,1484,1104,6,252713,15668,3470,2339,1517,3467,2337,1482,98,100,0,500,3509;
@400000005e6748b11b0953d3 #d,-,18,3468,2339,1488,1105,6,252709,15668,3470,2339,1489,3468,2337,1484,99,100,0,500,3484;
@400000005e6748b11b13d2b0 #d,-,18,3467,2338,1487,1106,6,252705,15667,3468,2339,1489,3467,2338,1486,99,100,0,500,3484;
@400000005e6748b31b23d83c #d,-,18,3466,2336,1487,1107,6,252701,15667,3467,2338,1488,3466,2336,1486,99,100,0,500,3484;
@400000005e6748b31b2ec9a7 #d,-,18,3465,2335,1667,1108,6,252703,15667,3466,2338,1667,3465,2335,1487,99,100,0,500,3484;
@400000005e6748b51b39735c #d,-,18,3624,2337,1186,1108,6,252703,15667,3624,2339,1702,3465,2335,1161,98,100,0,500,3686;
@400000005e6748b51b430876 #d,-,18,2771,2339,1193,1109,6,252634,15663,3624,2340,1224,2771,2337,1170,97,100,0,500,2838;
@400000005e6748b71b505eb1 #d,-,18,2766,2338,1190,1110,6,252606,15661,2771,2340,1194,2766,2338,1174,99,100,0,500,2773;
@400000005e6748b71b5b2cb8 #d,-,18,2760,2340,1055,1111,6,252523,15656,2766,2341,1197,2760,2338,1030,99,100,0,500,2769;
@400000005e6748b91b665f54 #d,-,18,2442,2339,1174,1111,6,252466,15652,2760,2340,1189,2442,2339,1054,98,100,0,500,2482;
@400000005e6748b91b70df20 #d,-,18,2777,2339,1190,1112,6,252422,15650,2777,2341,1268,2442,2339,1170,99,100,0,500,2778;
@400000005e6748bb1b7cf141 #d,-,18,2780,2341,1208,1113,6,252377,15647,2780,2342,1224,2777,2339,1179,97,100,0,500,2849;
@400000005e6748bb1b87e1be #d,-,18,2783,2340,1201,1114,6,252331,15644,2783,2341,1208,2780,2340,1195,98,100,0,500,2837;
@400000005e6748bd1b98dd28 #d,-,18,2783,2342,1198,1114,6,252285,15641,2783,2342,1205,2783,2340,1197,98,100,0,500,2821;
@400000005e6748bd1ba34d1f #d,-,18,2783,2341,1200,1115,6,252239,15638,2783,2342,1201,2783,2340,1197,98,100,0,500,2815;
@400000005e6748bf1bb2f0e0 #d,-,18,2785,2342,1193,1116,6,252217,15637,2785,2342,1230,2783,2340,1193,98,100,0,500,2826;
@400000005e6748bf1bbd498e #d,-,18,2786,2340,1198,1117,6,252148,15633,2786,2342,1201,2785,2339,1191,98,100,0,500,2831;
@400000005e6748c11bca3dff #d,-,18,2785,2342,1198,1117,6,252102,15630,2786,2342,1200,2785,2339,1197,99,100,0,500,2813;
@400000005e6748c11bd54e26 #d,-,18,2785,2339,1196,1118,6,252078,15628,2785,2342,1199,2785,2339,1196,99,100,0,500,2812;
@400000005e6748c31be367f4 #d,-,18,2784,2340,1197,1119,6,252011,15624,2785,2340,1201,2784,2339,1196,99,100,0,500,2812;
@400000005e6748c31beddba5 #d,-,18,2784,2340,1200,1120,6,251967,15621,2784,2340,1230,2784,2338,1197,98,100,0,500,2817;
@400000005e6748c51bf93dc1 #d,-,18,2786,2339,1199,1121,6,251921,15619,2786,2340,1201,2784,2338,1192,98,100,0,500,2835;
@400000005e6748c51c046088 #d,-,18,2785,2340,1198,1121,6,251875,15616,2786,2340,1200,2785,2337,1197,99,100,0,500,2812;
@400000005e6748c71c111a4c #d,-,18,2784,2338,1198,1122,6,251829,15613,2785,2340,1201,2784,2337,1198,99,100,0,500,2812;
@400000005e6748c71c1b965e #d,-,18,2783,2339,1197,1123,6,251784,15610,2784,2339,1199,2783,2337,1197,99,100,0,500,2810;
@400000005e6748c91c26b65a #d,-,18,2783,2338,1213,1124,6,251740,15607,2783,2339,1229,2783,2337,1196,99,100,0,500,2810;
@400000005e6748c91c31be20 #d,-,18,2785,2339,1198,1124,6,251695,15605,2785,2339,1213,2783,2336,1192,98,100,0,500,2837;
@400000005e6748cb1c428eb2 #d,-,18,2784,2337,1197,1125,6,251649,15602,2785,2339,1199,2784,2336,1197,99,100,0,500,2812;
@400000005e6748cb1c4d0e7e #d,-,18,2783,2340,1197,1126,6,251625,15600,2784,2340,1199,2783,2337,1197,99,100,0,500,2808;
@400000005e6748cd1c5b1016 #d,-,18,2782,2340,1198,1127,6,251580,15597,2783,2340,1200,2782,2339,1197,99,100,0,500,2810;
@400000005e6748cd1c655535 #d,-,18,2782,2340,1224,1128,6,251515,15593,2782,2340,1230,2782,2338,1198,99,100,0,500,2810;
@400000005e6748cf1c7093ed #d,-,18,2785,2341,1197,1128,6,251470,15591,2785,2342,1224,2782,2339,1190,98,100,0,500,2838;
@400000005e6748cf1c7bcb32 #d,-,18,2783,2340,1197,1129,7,251425,15588,2785,2342,1198,2783,2340,1195,99,100,0,500,2810;
@400000005e6748d11c8b6780 #d,-,18,2783,2339,1197,1130,7,251380,15585,2783,2341,1198,2783,2339,1196,99,100,0,500,2810;
@400000005e6748d11c95db30 #d,-,18,2782,2341,1196,1131,7,251335,15582,2783,2342,1198,2782,2339,1195,99,100,0,500,2808;
@400000005e6748d31ca6ea29 #d,-,18,2781,2339,1229,1131,7,251292,15580,2782,2342,1230,2781,2338,1196,99,100,0,500,2808;
@400000005e6748d31cb13a76 #d,-,18,2784,2340,1199,1132,7,251247,15577,2784,2341,1229,2781,2338,1189,98,100,0,500,2838;
@400000005e6748d51cbcc857 #d,-,18,2783,2339,1197,1133,7,251203,15574,2784,2341,1199,2783,2337,1197,99,100,0,500,2808;
@400000005e6748d51cc7d3d6 #d,-,18,2782,2342,1193,1134,7,251158,15571,2783,2342,1198,2782,2339,1193,99,100,0,500,2806;
@400000005e6748d71cd7604f #d,-,18,2779,2340,1194,1134,7,251134,15570,2782,2342,1194,2779,2339,1186,99,100,0,500,2797;
@400000005e6748d71ce1d8a8 #d,-,18,2778,2343,1222,1135,7,251068,15566,2779,2343,1222,2778,2340,1192,99,100,0,500,2799;
@400000005e6748d91ced49aa #d,-,18,2779,2341,1195,1136,7,251024,15563,2779,2343,1222,2778,2340,1185,98,100,0,500,2829;
@400000005e6748d91cf84642 #d,-,18,2778,2342,1192,1137,7,250979,15560,2779,2343,1195,2778,2340,1191,99,100,0,500,2797;
@400000005e6748db1d046fac #d,-,18,2776,2340,1192,1137,7,250934,15557,2778,2343,1193,2776,2340,1191,99,100,0,500,2797;
@400000005e6748db1d0eebbe #d,-,18,2775,2342,1192,1138,7,250889,15555,2776,2342,1193,2775,2339,1191,99,100,0,500,2799;
@400000005e6748dd1d1f6e15 #d,-,18,2773,2339,1217,1139,7,250845,15552,2775,2342,1217,2773,2338,1191,99,100,0,500,2797;
