@400000005e1ebc9816ce51c0 #v,-,8,1,65178,5,2,4,57,200810261703,0;
@400000005e1ebc9905203630 #h,-,18,W,V,A,WH,Cost,WH/Mo,Cost/Mo,Wmax,Vmax,Amax,Wmin,Vmin,Amin,PF,DC,PC,Hz,VA;
@400000005e1ec5ab03fa5f44 #d,-,18,3038,2346,1300,1921,11,214616,13306,3038,2347,1332,3035,2344,1293,98,100,0,500,3091;
@400000005e1ec5ad040b6e3c #d,-,18,3038,2346,1300,1921,11,214617,13306,3038,2347,1302,3038,2345,1299,99,100,0,500,3061;
@400000005e1ec5ad0416240d #d,-,18,3037,2346,1301,1922,11,214618,13306,3038,2347,1303,3037,2345,1299,99,100,0,500,3061;
@400000005e1ec5af04272b92 #d,-,18,3036,2347,1299,1923,11,214619,13306,3037,2347,1302,3036,2346,1298,99,100,0,500,3061;
@400000005e1ec5af0431b2d1 #d,-,18,3035,2347,1331,1924,11,214630,13307,3036,2347,1331,3035,2347,1299,99,100,0,500,3059;
@400000005e1ec5b104422642 #d,-,18,3039,2346,1303,1925,11,214623,13306,3039,2347,1332,3035,2346,1293,98,100,0,500,3089;
@400000005e1ec5b1044d4db1 #d,-,18,3038,2345,1306,1926,11,214633,13307,3039,2347,1308,3038,2345,1300,99,100,0,500,3059;
@400000005e1ec5b3045db507 #d,-,18,3039,2345,1304,1926,11,214635,13307,3039,2345,1308,3038,2344,1304,98,100,0,500,3073;
@400000005e1ec5b304690ec1 #d,-,18,3038,2346,1301,1927,11,214627,13306,3039,2346,1304,3038,2344,1300,99,100,0,500,3066;
@400000005e1ec5b5047a29d5 #d,-,18,3037,2345,1327,1928,11,214638,13307,3038,2346,1327,3037,2345,1300,99,100,0,500,3059;
@400000005e1ec5b50484ef7a #d,-,18,3041,2345,1304,1929,11,214630,13307,3041,2346,1333,3037,2344,1294,98,100,0,500,3093;
@400000005e1ec5b70495f700 #d,-,18,3039,2347,1300,1930,11,214631,13307,3041,2347,1304,3039,2345,1299,99,100,0,500,3056;
@400000005e1ec5b704a0a916 #d,-,18,3038,2345,1302,1931,11,214632,13307,3039,2347,1302,3038,2345,1299,99,100,0,500,3059;
@400000005e1ec5b904b1db73 #d,-,18,3037,2345,1301,1931,11,214634,13307,3038,2346,1303,3037,2345,1300,99,100,0,500,3061;
@400000005e1ec5b904bc6b14 #d,-,18,3036,2345,1317,1932,11,214644,13307,3037,2346,1317,3036,2345,1299,99,100,0,500,3059;
@400000005e1ec5bb04cd9d71 #d,-,18,3040,2342,1303,1933,11,214637,13307,3040,2345,1333,3036,2341,1295,98,100,0,500,3089;
@400000005e1ec5bb04d824b0 #d,-,18,3038,2342,1302,1934,11,214647,13308,3040,2343,1304,3038,2341,1300,99,100,0,500,3057;
@400000005e1ec5bd04e89f94 #d,-,18,3037,2342,1303,1935,11,214639,13307,3038,2343,1303,3037,2342,1300,99,100,0,500,3061;
@400000005e1ec5bd04f3bae8 #d,-,18,3036,2341,1303,1936,12,214649,13308,3037,2342,1304,3036,2341,1301,99,100,0,500,3061;
@400000005e1ec5bf0504bafa #d,-,18,3036,2341,1306,1937,12,214651,13308,3036,2342,1306,3036,2341,1301,99,100,0,500,3059;
@400000005e1ec5bf050f9075 #d,-,18,3033,2342,1267,1937,12,214650,13308,3036,2342,1320,3033,2340,1244,99,100,0,500,3056;
@400000005e1ec5c105208f98 #d,-,18,2937,2342,1279,1938,12,214640,13307,3033,2343,1284,2937,2341,1259,99,100,0,500,2963;
@400000005e1ec5c1052b58f7 #d,-,18,2989,2346,1285,1939,12,214640,13307,2989,2346,1290,2937,2342,1279,99,100,0,500,3015;
@400000005e1ec5c3053c7c6d #d,-,18,2991,2346,1300,1940,12,214650,13308,2991,2347,1308,2989,2345,1285,98,100,0,500,3036;
@400000005e1ec5c3054735f7 #d,-,18,2997,2344,1305,1941,12,214652,13308,2997,2346,1317,2991,2342,1300,97,100,0,500,3066;
@400000005e1ec5c505583609 #d,-,18,3071,2342,1299,1941,12,214645,13308,3071,2344,1339,2997,2342,1297,99,100,0,500,3096;
@400000005e1ec5c50562d491 #d,-,18,3066,2342,1303,1942,12,214646,13308,3071,2342,1307,3066,2342,1299,99,100,0,500,3072;
@400000005e1ec5c70573435a #d,-,18,3062,2342,1309,1943,12,214648,13308,3066,2343,1318,3062,2342,1302,99,100,0,500,3063;
@400000005e1ec5c7057e732b #d,-,18,3060,2345,1307,1944,12,214649,13308,3062,2345,1309,3060,2342,1301,99,100,0,500,3075;
@400000005e1ec5c9058ec24a #d,-,18,3057,2346,1304,1945,12,214650,13308,3060,2347,1308,3057,2345,1303,99,100,0,500,3066;
@400000005e1ec5c90599fd48 #d,-,18,3058,2344,1299,1946,12,214653,13308,3058,2346,1337,3057,2344,1298,99,100,0,500,3080;
@400000005e1ec5cb05ab3f79 #d,-,18,3056,2341,1305,1947,12,214663,13309,3058,2345,1307,3056,2341,1299,99,100,0,500,3082;
@400000005e1ec5cb05b61c67 #d,-,18,3054,2343,1306,1947,12,214664,13309,3056,2344,1309,3054,2337,1303,99,100,0,500,3068;
@400000005e1ec5cd05c74751 #d,-,18,3052,2345,1305,1948,12,214657,13308,3054,2345,1306,3052,2342,1303,99,100,0,500,3066;
@400000005e1ec5cd05d201c9 #d,-,18,3050,2344,1305,1949,12,214658,13308,3052,2345,1305,3050,2343,1303,99,100,0,500,3063;
@400000005e1ec5cf05e31bef #d,-,18,3050,2343,1300,1950,12,214660,13308,3050,2345,1338,3050,2342,1300,99,100,0,500,3070;
@400000005e1ec5cf05edd2ad #d,-,18,3050,2342,1305,1951,12,214661,13309,3050,2344,1307,3050,2342,1297,98,100,0,500,3086;
@400000005e1ec5d105fef17b #d,-,18,3048,2341,1306,1952,12,214663,13309,3050,2342,1308,3048,2341,1304,99,100,0,500,3066;
@400000005e1ec5d106099c1f #d,-,18,3047,2343,1306,1952,12,214673,13309,3048,2343,1306,3047,2341,1304,99,100,0,500,3064;
@400000005e1ec5d3061a0374 #d,-,18,3046,2341,1306,1953,12,214665,13309,3047,2344,1307,3046,2340,1304,99,100,0,500,3066;
@400000005e1ec5d30625499f #d,-,18,3045,2343,1309,1954,12,214668,13309,3046,2343,1337,3045,2340,1305,99,100,0,500,3068;
@400000005e1ec5d5063660fa #d,-,18,3047,2345,1304,1955,12,214669,13309,3047,2345,1309,3045,2342,1294,98,100,0,500,3089;
@400000005e1ec5d506414dbd #d,-,18,3046,2346,1303,1956,12,214679,13310,3047,2346,1305,3046,2345,1302,99,100,0,500,3066;
@400000005e1ec5d7065293a8 #d,-,18,3045,2344,1303,1957,12,214681,13310,3046,2346,1305,3045,2344,1302,99,100,0,500,3064;
@400000005e1ec5d7065d6569 #d,-,18,3044,2346,1301,1957,12,214673,13309,3045,2346,1305,3044,2344,1301,99,100,0,500,3064;
@400000005e1ec5d9066e7f8f #d,-,18,3043,2348,1321,1958,12,214675,13309,3044,2348,1336,3043,2345,1301,99,100,0,500,3064;
@400000005e1ec5d90679417a #d,-,18,3045,2346,1302,1959,12,214676,13309,3045,2348,1321,3043,2345,1294,98,100,0,500,3091;
@400000005e1ec5db068a973b #d,-,18,3044,2345,1303,1960,12,214677,13310,3045,2347,1305,3044,2345,1301,99,100,0,500,3064;
@400000005e1ec5db06951ac1 #d,-,18,3043,2347,1303,1961,12,214679,13310,3044,2347,1304,3043,2344,1302,99,100,0,500,3064;
@400000005e1ec5dd06a6162a #d,-,18,3042,2344,1303,1962,12,214680,13310,3043,2347,1305,3042,2344,1302,99,100,0,500,3066;
@400000005e1ec5dd06b0bd14 #d,-,18,3041,2342,1337,1963,12,214682,13310,3042,2345,1339,3041,2341,1302,99,100,0,500,3064;
@400000005e1ec5df06c13bb2 #d,-,18,3045,2345,1302,1963,12,214683,13310,3045,2348,1337,3041,2342,1297,98,100,0,500,3093;
@400000005e1ec5df06cc8a3f #d,-,18,3044,2346,1305,1964,12,214694,13311,3045,2346,1305,3044,2344,1302,99,100,0,500,3066;
@400000005e1ec5e106dd91c4 #d,-,18,3043,2345,1303,1965,12,214695,13311,3044,2346,1306,3043,2345,1302,99,100,0,500,3064;
@400000005e1ec5e106e86eb2 #d,-,18,3042,2344,1304,1966,12,214696,13311,3043,2345,1305,3042,2344,1302,99,100,0,500,3064;
@400000005e1ec5e306f90852 #d,-,18,3041,2343,1337,1967,12,214689,13310,3042,2344,1337,3041,2343,1302,99,100,0,500,3064;
@400000005e1ec5e30703da13 #d,-,18,3044,2343,1307,1968,12,214691,13310,3044,2345,1337,3041,2337,1296,98,100,0,500,3096;
@400000005e1ec5e507150142 #d,-,18,3044,2343,1306,1968,12,214692,13310,3044,2344,1307,3044,2342,1303,99,100,0,500,3064;
@400000005e1ec5e5071faaf7 #d,-,18,3043,2341,1307,1969,12,214694,13311,3044,2344,1307,3043,2341,1304,99,100,0,500,3064;
@400000005e1ec5e70730c9c5 #d,-,18,3042,2344,1305,1970,12,214695,13311,3043,2344,1307,3042,2340,1303,99,100,0,500,3066;
@400000005e1ec5e7073b5966 #d,-,18,3042,2345,1334,1971,12,214697,13311,3042,2346,1334,3042,2343,1303,99,100,0,500,3066;
@400000005e1ec5e9074ac635 #d,-,18,3045,2345,1306,1972,12,214698,13311,3045,2346,1336,3042,2345,1296,98,100,0,500,3098;
@400000005e1ec5e90755b2f8 #d,-,18,3043,2343,1306,1973,12,214700,13311,3045,2346,1306,3043,2343,1302,99,100,0,500,3061;
@400000005e1ec5eb0766d66e #d,-,18,3043,2343,1305,1974,12,214701,13311,3043,2345,1306,3043,2343,1304,99,100,0,500,3064;
@400000005e1ec5eb0771985a #d,-,18,3042,2344,1304,1974,12,214702,13311,3043,2344,1306,3042,2342,1303,99,100,0,500,3064;
@400000005e1ec5ed078283ef #d,-,18,3041,2345,1325,1975,12,214704,13311,3042,2345,1325,3041,2342,1303,99,100,0,500,3064;
@400000005e1ec5ed078d324c #d,-,18,3045,2344,1307,1976,12,214715,13312,3045,2345,1337,3041,2343,1298,98,100,0,500,3098;
@400000005e1ec5ef079e5119 #d,-,18,3043,2344,1304,1977,12,214716,13312,3045,2345,1307,3043,2342,1304,99,100,0,500,3063;
@400000005e1ec5ef07a90330 #d,-,18,3043,2344,1305,1978,12,214717,13312,3043,2344,1306,3043,2343,1302,99,100,0,500,3064;
@400000005e1ec5f107ba31d3 #d,-,18,3042,2343,1303,1978,12,214709,13312,3043,2344,1306,3042,2343,1303,99,100,0,500,3066;
@400000005e1ec5f107c4b559 #d,-,18,3041,2346,1310,1979,12,214720,13312,3042,2346,1310,3041,2342,1303,99,100,0,500,3066;
@400000005e1ec5f307d518f4 #d,-,18,3045,2344,1303,1980,12,214722,13312,3045,2346,1337,3041,2344,1297,98,100,0,500,3095;
@400000005e1ec5f307e04b91 #d,-,18,3044,2346,1303,1981,12,214714,13312,3045,2346,1307,3044,2344,1303,99,100,0,500,3066;
@400000005e1ec5f507f0af2c #d,-,18,3043,2345,1300,1982,12,214715,13312,3044,2347,1306,3043,2345,1300,99,100,0,500,3064;
@400000005e1ec5f507fbde0f #d,-,18,3041,2347,1302,1983,12,214717,13312,3043,2347,1305,3041,2343,1300,99,100,0,500,3063;
@400000005e1ec5f7080d053f #d,-,18,3041,2344,1303,1984,12,214718,13312,3041,2347,1305,3041,2344,1301,99,100,0,500,3063;
@400000005e1ec5f70817afe2 #d,-,18,3044,2346,1298,1984,12,214720,13312,3044,2346,1336,3041,2344,1296,98,100,0,500,3088;
@400000005e1ec5f908277e7b #d,-,18,3043,2346,1303,1985,12,214721,13312,3044,2347,1306,3043,2346,1298,99,100,0,500,3072;
@400000005e1ec5f90832bd33 #d,-,18,3042,2344,1304,1986,12,214722,13312,3043,2346,1305,3042,2344,1302,99,100,0,500,3064;
@400000005e1ec5fb08441e20 #d,-,18,3041,2346,1302,1987,12,214724,13312,3042,2346,1305,3041,2344,1302,99,100,0,500,3064;
@400000005e1ec5fb084efbfc #d,-,18,3040,2346,1302,1988,12,214734,13313,3041,2346,1305,3040,2345,1302,99,100,0,500,3064;
@400000005e1ec5fd08601711 #d,-,18,3043,2344,1297,1989,12,214736,13313,3043,2346,1336,3040,2343,1296,98,100,0,500,3079;
@400000005e1ec5fd086ab598 #d,-,18,3043,2345,1304,1989,12,214737,13313,3043,2346,1307,3043,2343,1297,98,100,0,500,3079;
@400000005e1ec5ff087ba12d #d,-,18,3042,2344,1303,1990,12,214729,13313,3043,2346,1305,3042,2343,1302,99,100,0,500,3064;
@400000005e1ec5ff08878fea #d,-,18,3041,2345,1304,1991,12,214731,13313,3042,2346,1304,3041,2343,1303,99,100,0,500,3063;
@400000005e1ec601089825d0 #d,-,18,3040,2343,1305,1992,12,214732,13313,3041,2346,1305,3040,2343,1302,99,100,0,500,3063;
@400000005e1ec60108a3745d #d,-,18,3041,2344,1299,1993,12,214734,13313,3041,2345,1337,3040,2343,1299,98,100,0,500,3073;
@400000005e1ec60308b5916b #d,-,18,3042,2344,1302,1994,12,214735,13313,3042,2345,1307,3041,2343,1297,98,100,0,500,3084;
@400000005e1ec60308c0ffa3 #d,-,18,3042,2347,1305,1995,12,214736,13313,3042,2347,1305,3042,2344,1302,99,100,0,500,3063;
@400000005e1ec60508d287ae #d,-,18,3041,2343,1305,1995,12,214738,13313,3042,2347,1305,3041,2343,1301,99,100,0,500,3064;
@400000005e1ec60508ddd281 #d,-,18,3040,2341,1306,1996,12,214748,13314,3041,2343,1307,3040,2341,1304,99,100,0,500,3064;
@400000005e1ec60708eef509 #d,-,18,3040,2339,1309,1997,12,214741,13313,3040,2342,1340,3040,2338,1306,99,100,0,500,3066;
@400000005e1ec60708f9de12 #d,-,18,3043,2342,1306,1998,12,214751,13314,3043,2342,1309,3040,2339,1297,98,100,0,500,3089;
@400000005e1ec609090b94ae #d,-,18,3042,2340,1305,1999,12,214743,13314,3043,2342,1307,3042,2340,1304,99,100,0,500,3064;
@400000005e1ec6090916ff2b #d,-,18,3041,2343,1302,2000,12,214744,13314,3042,2344,1306,3041,2340,1302,99,100,0,500,3063;
@400000005e1ec60b09273348 #d,-,18,3040,2344,1304,2000,12,214746,13314,3041,2344,1308,3040,2341,1301,99,100,0,500,3061;
@400000005e1ec60b09325344 #d,-,18,3039,2343,1322,2001,12,214748,13314,3040,2344,1337,3039,2342,1303,99,100,0,500,3064;
@400000005e1ec60d09437985 #d,-,18,3042,2343,1303,2002,12,214749,13314,3042,2344,1322,3039,2341,1297,98,100,0,500,3091;
@400000005e1ec60d094f3d6b #d,-,18,3041,2340,1305,2003,12,214759,13315,3042,2343,1307,3041,2340,1303,99,100,0,500,3063;
@400000005e1ec60f095f98a5 #d,-,18,3040,2342,1304,2004,12,214751,13314,3041,2343,1307,3040,2340,1303,99,100,0,500,3061;
@400000005e1ec60f096adfbe #d,-,18,3039,2342,1304,2005,12,214752,13314,3040,2344,1306,3039,2342,1303,99,100,0,500,3063;
@400000005e1ec611097d4ec1 #d,-,18,3039,2341,1335,2005,12,214754,13314,3039,2344,1338,3039,2341,1303,99,100,0,500,3063;
@400000005e1ec611098902d2 #d,-,18,3042,2342,1304,2006,12,214756,13314,3042,2343,1335,3039,2341,1297,98,100,0,500,3091;
@400000005e1ec61109928bd1 #d,-,18,3041,2341,1304,2007,12,214757,13314,3042,2343,1306,3041,2341,1303,99,100,0,500,3061;
@400000005e1ec61309a246db #d,-,18,3040,2343,1304,2008,12,214758,13315,3041,2344,1306,3040,2341,1303,99,100,0,500,3063;
@400000005e1ec61509b47eeb #d,-,18,3039,2343,1305,2009,12,214759,13315,3040,2344,1307,3039,2341,1303,99,100,0,500,3063;
@400000005e1ec61509bfab02 #d,-,18,3039,2342,1337,2010,12,214761,13315,3039,2344,1337,3039,2342,1304,99,100,0,500,3063;
@400000005e1ec61709d27ae1 #d,-,18,3042,2343,1306,2011,12,214762,13315,3042,2343,1337,3039,2342,1298,98,100,0,500,3095;
@400000005e1ec61709dedef7 #d,-,18,3041,2345,1304,2011,12,214764,13315,3042,2345,1306,3041,2342,1304,99,100,0,500,3064;
@400000005e1ec61709e84cf4 #d,-,18,3040,2344,1304,2012,12,214765,13315,3041,2345,1306,3040,2344,1303,99,100,0,500,3064;
@400000005e1ec61909f7024a #d,-,18,3040,2342,1304,2013,12,214766,13315,3040,2345,1306,3040,2342,1303,99,100,0,500,3064;
@400000005e1ec61b0a0b075b #d,-,18,3039,2345,1334,2014,12,214768,13315,3040,2345,1334,3039,2342,1304,99,100,0,500,3063;
@400000005e1ec61b0a1730c5 #d,-,18,3043,2342,1307,2015,12,214769,13315,3043,2345,1338,3039,2341,1298,98,100,0,500,3096;
@400000005e1ec61b0a20a723 #d,-,18,3041,2344,1304,2016,12,214779,13316,3043,2344,1307,3041,2342,1303,99,100,0,500,3063;
@400000005e1ec61d0a318efe #d,-,18,3041,2341,1304,2016,12,214772,13315,3041,2344,1306,3041,2341,1303,99,100,0,500,3061;
@400000005e1ec61d0a3c4888 #d,-,18,3040,2343,1305,2017,12,214782,13316,3041,2345,1305,3040,2341,1303,99,100,0,500,3064;
@400000005e1ec61f0a4d9a8f #d,-,18,3039,2342,1325,2018,12,214774,13316,3040,2344,1325,3039,2340,1302,99,100,0,500,3063;
@400000005e1ec61f0a584533 #d,-,18,3043,2342,1306,2019,12,214776,13316,3043,2342,1338,3039,2341,1299,98,100,0,500,3096;
@400000005e1ec6210a696b74 #d,-,18,3041,2343,1305,2020,12,214777,13316,3043,2343,1308,3041,2341,1304,99,100,0,500,3061;
@400000005e1ec6210a73f2b3 #d,-,18,3040,2342,1305,2021,12,214778,13316,3041,2343,1308,3040,2341,1304,99,100,0,500,3063;
@400000005e1ec6230a846d97 #d,-,18,3040,2340,1306,2021,12,214780,13316,3040,2342,1308,3040,2340,1305,99,100,0,500,3064;
@400000005e1ec6230a8f8d93 #d,-,18,3039,2342,1314,2022,12,214790,13316,3040,2342,1314,3039,2340,1305,99,100,0,500,3064;
@400000005e1ec6250aa003cf #d,-,18,3043,2342,1306,2023,12,214792,13317,3043,2342,1340,3039,2339,1299,98,100,0,500,3093;
@400000005e1ec6250aab5e78 #d,-,18,3041,2340,1307,2024,12,214784,13316,3043,2342,1308,3041,2339,1305,99,100,0,500,3064;
@400000005e1ec6270abc90d4 #d,-,18,3041,2341,1307,2025,12,214785,13316,3041,2341,1309,3041,2339,1305,99,100,0,500,3063;
@400000005e1ec6270ac752c0 #d,-,18,3040,2339,1308,2026,12,214786,13316,3041,2341,1308,3040,2338,1305,99,100,0,500,3064;
@400000005e1ec6290ad87548 #d,-,18,3039,2335,1311,2026,12,214788,13316,3040,2339,1311,3039,2335,1306,99,100,0,500,3063;
@400000005e1ec6290ae32fc0 #d,-,18,3043,2338,1304,2027,12,214790,13316,3043,2338,1343,3039,2334,1301,98,100,0,500,3091;
@400000005e1ec62b0af47965 #d,-,18,3042,2338,1309,2028,12,214791,13317,3043,2338,1311,3042,2336,1304,98,100,0,500,3073;
@400000005e1ec62b0aff42c4 #d,-,18,3042,2338,1307,2029,12,214792,13317,3042,2338,1310,3042,2337,1307,99,100,0,500,3066;
@400000005e1ec62d0b1036bb #d,-,18,3041,2337,1308,2030,12,214793,13317,3042,2338,1310,3041,2336,1306,99,100,0,500,3064;
@400000005e1ec62d0b1aed79 #d,-,18,3041,2337,1307,2031,12,214795,13317,3041,2338,1310,3041,2336,1307,99,100,0,500,3066;
@400000005e1ec62f0b2b63b6 #d,-,18,3043,2338,1301,2032,12,214797,13317,3043,2339,1341,3041,2337,1300,98,100,0,500,3080;
@400000005e1ec62f0b36876b #d,-,18,3043,2336,1305,2032,12,214807,13318,3043,2338,1309,3043,2336,1301,98,100,0,500,3079;
@400000005e1ec6310b476060 #d,-,18,3041,2339,1306,2033,12,214808,13318,3043,2339,1309,3041,2336,1305,99,100,0,500,3061;
@400000005e1ec6310b524d23 #d,-,18,3041,2336,1308,2034,12,214800,13317,3041,2339,1309,3041,2336,1306,99,100,0,500,3064;
@400000005e1ec6330b635862 #d,-,18,3040,2339,1308,2035,12,214801,13317,3041,2339,1310,3040,2336,1307,99,100,0,500,3064;
@400000005e1ec6330b6e0305 #d,-,18,3041,2338,1301,2036,12,214803,13317,3041,2339,1341,3040,2336,1301,98,100,0,500,3073;
@400000005e1ec6350b7db5ad #d,-,18,3043,2335,1308,2037,12,214805,13317,3043,2338,1310,3041,2335,1300,98,100,0,500,3084;
@400000005e1ec6350b884cc2 #d,-,18,3042,2336,1309,2037,12,214806,13317,3043,2336,1311,3042,2334,1307,99,100,0,500,3064;
@400000005e1ec6370b98a088 #d,-,18,2980,2335,1266,2038,12,214804,13317,3042,2336,1309,2980,2335,1238,98,100,0,500,3025;
@400000005e1ec6370ba3107f #d,-,18,2925,2334,1267,2039,12,214802,13317,2980,2335,1272,2925,2333,1254,99,100,0,500,2949;
@400000005e1ec6390bb387aa #d,-,18,2980,2334,1296,2040,12,214812,13318,2980,2336,1337,2925,2334,1267,99,100,0,500,2997;
@400000005e1ec6390bbee60c #d,-,18,2986,2335,1296,2041,12,214803,13317,2986,2336,1299,2980,2333,1289,97,100,0,500,3064;
@400000005e1ec63b0bcf6fd7 #d,-,18,2989,2334,1306,2041,12,214813,13318,2989,2337,1315,2986,2334,1296,98,100,0,500,3039;
@400000005e1ec63b0bda3dde #d,-,18,2994,2337,1303,2042,12,214805,13317,2994,2338,1306,2989,2334,1301,97,100,0,500,3061;
@400000005e1ec63d0bec4ed0 #d,-,18,2998,2338,1304,2043,12,214806,13318,2998,2338,1309,2994,2335,1303,98,100,0,500,3054;
@400000005e1ec63d0bf72091 #d,-,18,3002,2336,1330,2044,12,214808,13318,3002,2338,1351,2998,2336,1304,98,100,0,500,3059;
@400000005e1ec63f0c083f5f #d,-,18,3071,2342,1305,2045,12,214809,13318,3071,2343,1330,3002,2336,1300,99,100,0,500,3100;
@400000005e1ec63f0c132007 #d,-,18,3066,2340,1306,2046,12,214811,13318,3071,2342,1308,3066,2340,1305,100,100,0,500,3066;
@400000005e1ec6410c247d3b #d,-,18,3062,2341,1307,2047,12,214812,13318,3066,2341,1308,3062,2340,1304,99,100,0,500,3064;
@400000005e1ec6410c2f206a #d,-,18,3059,2342,1306,2048,12,214813,13318,3062,2342,1307,3059,2341,1303,99,100,0,500,3066;
@400000005e1ec6430c4079e5 #d,-,18,3057,2342,1334,2048,12,214815,13318,3059,2342,1338,3057,2341,1305,99,100,0,500,3066;
@400000005e1ec6430c4b336f #d,-,18,3058,2343,1305,2049,12,214816,13318,3058,2343,1334,3057,2341,1298,98,100,0,500,3095;
@400000005e1ec6450c5b6879 #d,-,18,3055,2343,1304,2050,12,214817,13318,3058,2343,1308,3055,2342,1302,99,100,0,500,3064;
@400000005e1ec6450c66c5ed #d,-,18,3052,2342,1306,2051,12,214819,13318,3055,2343,1307,3052,2341,1304,99,100,0,500,3066;
@400000005e1ec6470c77f490 #d,-,18,3051,2341,1305,2052,12,214820,13318,3052,2343,1307,3051,2341,1304,99,100,0,500,3066;
@400000005e1ec6470c82ed6e #d,-,18,3049,2339,1339,2052,12,214822,13318,3051,2341,1339,3049,2339,1305,99,100,0,500,3066;
@400000005e1ec6490c9403da #d,-,18,3051,2338,1309,2053,12,214823,13319,3051,2340,1339,3049,2337,1298,98,100,0,500,3096;
@400000005e1ec6490c9ed59b #d,-,18,3049,2341,1306,2054,12,214824,13319,3051,2341,1309,3049,2337,1305,99,100,0,500,3064;
@400000005e1ec64b0cb0043e #d,-,18,3048,2343,1306,2055,12,214825,13319,3049,2343,1307,3048,2341,1304,99,100,0,500,3066;
@400000005e1ec64b0cbaba0f #d,-,18,3047,2343,1306,2056,12,214827,13319,3048,2343,1307,3047,2343,1304,99,100,0,500,3066;
@400000005e1ec64d0ccbe4f8 #d,-,18,3045,2342,1338,2057,12,214828,13319,3047,2344,1338,3045,2342,1304,99,100,0,500,3064;
@400000005e1ec64d0cd68380 #d,-,18,3048,2341,1307,2058,12,214830,13319,3048,2343,1338,3045,2341,1297,98,100,0,500,3098;
@400000005e1ec64f0ce7b5dc #d,-,18,3046,2342,1307,2058,12,214831,13319,3048,2342,1307,3046,2340,1302,99,100,0,500,3061;
@400000005e1ec64f0cf26080 #d,-,18,3045,2340,1306,2059,12,214832,13319,3046,2342,1308,3045,2340,1304,99,100,0,500,3063;
@400000005e1ec6510d0334cc #d,-,18,3044,2341,1306,2060,12,214833,13319,3045,2341,1307,3044,2339,1304,99,100,0,500,3066;
@400000005e1ec6510d0d9996 #d,-,18,3043,2343,1328,2061,12,214843,13320,3044,2343,1328,3043,2341,1303,99,100,0,500,3064;
@400000005e1ec6530d1ed366 #d,-,18,3046,2344,1305,2062,12,214836,13319,3046,2345,1340,3043,2342,1297,98,100,0,500,3098;
@400000005e1ec6530d298936 #d,-,18,3044,2343,1304,2063,12,214846,13320,3046,2344,1307,3044,2343,1303,99,100,0,500,3063;
@400000005e1ec6550d3a8948 #d,-,18,3043,2344,1303,2063,12,214839,13320,3044,2345,1306,3043,2343,1302,99,100,0,500,3064;
@400000005e1ec6550d455ec3 #d,-,18,3042,2343,1305,2064,12,214840,13320,3043,2345,1305,3042,2343,1302,99,100,0,500,3064;
@400000005e1ec6570d567d90 #d,-,18,3042,2346,1313,2065,12,214841,13320,3042,2346,1313,3042,2343,1302,99,100,0,500,3064;
@400000005e1ec6570d612bed #d,-,18,3045,2346,1302,2066,12,214843,13320,3045,2347,1335,3042,2346,1293,98,100,0,500,3093;
@400000005e1ec6590d723373 #d,-,18,3043,2346,1301,2067,12,214844,13320,3045,2347,1306,3043,2344,1301,99,100,0,500,3063;
@400000005e1ec6590d7cb6f8 #d,-,18,3042,2348,1302,2068,12,214845,13320,3043,2348,1304,3042,2346,1301,99,100,0,500,3063;
@400000005e1ec65b0d8c472b #d,-,18,3041,2347,1302,2069,12,214846,13320,3042,2348,1303,3041,2346,1300,99,100,0,500,3064;
@400000005e1ec65b0d977e70 #d,-,18,3040,2345,1304,2069,12,214847,13320,3041,2348,1305,3040,2345,1302,99,100,0,500,3064;
@400000005e1ec65d0da8a86a #d,-,18,3043,2346,1298,2070,12,214849,13320,3043,2348,1335,3040,2345,1296,98,100,0,500,3088;
@400000005e1ec65d0db38dba #d,-,18,3042,2347,1302,2071,12,214859,13321,3043,2347,1305,3042,2344,1298,99,100,0,500,3070;
@400000005e1ec65f0dc4953f #d,-,18,3041,2346,1301,2072,12,214851,13320,3042,2348,1305,3041,2345,1301,99,100,0,500,3063;
@400000005e1ec65f0dcf5283 #d,-,18,3040,2346,1301,2073,12,214852,13320,3041,2348,1303,3040,2345,1301,99,100,0,500,3063;
@400000005e1ec6610de069de #d,-,18,3039,2347,1303,2074,12,214854,13320,3040,2348,1304,3039,2345,1301,99,100,0,500,3061;
@400000005e1ec6610deb2f83 #d,-,18,3041,2347,1295,2074,12,214855,13321,3041,2348,1336,3039,2345,1294,98,100,0,500,3082;
@400000005e1ec6630dfc6a41 #d,-,18,3041,2345,1302,2075,12,214856,13321,3041,2347,1304,3041,2345,1295,98,100,0,500,3073;
@400000005e1ec6630e07189e #d,-,18,3040,2345,1304,2076,12,214866,13321,3041,2346,1305,3040,2345,1302,99,100,0,500,3063;
@400000005e1ec6650e17c213 #d,-,18,3039,2341,1306,2077,12,214859,13321,3040,2346,1306,3039,2341,1303,99,100,0,500,3064;
@400000005e1ec6650e2300cb #d,-,18,3039,2340,1306,2078,12,214860,13321,3039,2341,1311,3039,2338,1305,99,100,0,500,3068;
